target,feature,importance_mean,importance_std,train_r2,test_r2,train_mae,test_mae,train_rmse,test_rmse
rain_area_10_km2,pressure_deficit,0.14377595522178602,0.004024339109465266,0.6762680437951961,0.613784593588271,12807.204234455054,13848.991253063326,18236.16354278309,19888.43665396826
rain_area_10_km2,track_move_dir_cos,0.13970031054960938,0.006196427088791783,0.6762680437951961,0.613784593588271,12807.204234455054,13848.991253063326,18236.16354278309,19888.43665396826
rain_max,track_move_dir_sin,0.2707602410477932,0.007810883713007811,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,track_wind,0.10474994850032311,0.003381794922381019,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,landfrac_500km,0.08822114890342277,0.003323053874564892,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,track_move_speed_kmh,0.07546290097181704,0.0016626625769563365,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_max,pressure_deficit,0.06629452764311958,0.002484927644281735,0.4999328304036168,0.40872582740037955,7.616116230330331,8.287281775508903,10.95666618427627,11.783462055726066
rain_p95,track_move_dir_sin,0.2790434130979961,0.00837149789288568,0.7121444033015337,0.6656551942991564,0.5462420191907039,0.5808945692322682,0.7499036507734054,0.7983302578245792
rain_p95,month_cos,0.24982639709274057,0.003780025257767901,0.7121444033015337,0.6656551942991564,0.5462420191907039,0.5808945692322682,0.7499036507734054,0.7983302578245792
rain_p95,intensity_index,0.2266766325783096,0.007070783767034065,0.7121444033015337,0.6656551942991564,0.5462420191907039,0.5808945692322682,0.7499036507734054,0.7983302578245792
rain_p95,track_move_dir_cos,0.17417818340996685,0.005417267445356759,0.7121444033015337,0.6656551942991564,0.5462420191907039,0.5808945692322682,0.7499036507734054,0.7983302578245792
rain_p95,track_pressure,0.13747898570768727,0.0025259177471271812,0.7121444033015337,0.6656551942991564,0.5462420191907039,0.5808945692322682,0.7499036507734054,0.7983302578245792
rainband_width_km,track_move_dir_sin,0.4829734278542797,0.014947993763013387,0.7622380630884513,0.7084512775734191,138.74645843215933,154.8097795014568,179.61324036369675,200.3922591244531
rainband_width_km,month_cos,0.4044649217659546,0.007806126644809645,0.7622380630884513,0.7084512775734191,138.74645843215933,154.8097795014568,179.61324036369675,200.3922591244531
rainband_width_km,track_move_speed_kmh,0.2600447130577816,0.004607346024574172,0.7622380630884513,0.7084512775734191,138.74645843215933,154.8097795014568,179.61324036369675,200.3922591244531
rainband_width_km,landfrac_500km,0.16647887283013768,0.0019498017647461934,0.7622380630884513,0.7084512775734191,138.74645843215933,154.8097795014568,179.61324036369675,200.3922591244531
rainband_width_km,track_wind,0.16526671803379317,0.0023536908201576296,0.7622380630884513,0.7084512775734191,138.74645843215933,154.8097795014568,179.61324036369675,200.3922591244531
