target,feature,importance_mean,importance_std,train_r2,test_r2
rain_p95,track_pressure,0.6015150041816383,0.013033160643233494,0.620743410901903,0.5848316793776801
rain_p95,track_move_dir_deg,0.40668963786959117,0.005073980577921253,0.620743410901903,0.5848316793776801
rain_p95,track_move_speed_kmh,0.19165278676188507,0.0040533170963062476,0.620743410901903,0.5848316793776801
rain_p95,track_coast_dist_km,0.18477585460192958,0.0037427467411147073,0.620743410901903,0.5848316793776801
rain_p95,track_pressure_change_rate,0.16867341127779228,0.0037578271985959076,0.620743410901903,0.5848316793776801
rain_p95,track_wind,0.1298873128705229,0.0029106823953406703,0.620743410901903,0.5848316793776801
rain_p95,track_signed_coast_dist_km,0.12671347397457045,0.002400035055501565,0.620743410901903,0.5848316793776801
rain_p95,track_wind_change_rate,0.03475918063834009,0.0008496669536071503,0.620743410901903,0.5848316793776801
rain_p95,gpm_track_center_dist_km,0.0004999197812340928,9.583546554844774e-05,0.620743410901903,0.5848316793776801
rain_p95,track_is_land,0.0003109049221378113,2.5187857184569257e-05,0.620743410901903,0.5848316793776801
rain_p95,track_time_diff_h,3.75207991822224e-05,2.4108744815994125e-05,0.620743410901903,0.5848316793776801
