target,feature,importance_mean,importance_std,train_r2,test_r2
rain_area_10_equiv_radius_km,intensity_index,0.43969672129874865,0.009971107340443574,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_move_dir_sin,0.33565737087651365,0.007947650117684193,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,month_cos,0.17519610124868076,0.005168145430330407,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_signed_coast_dist_km,0.16241016288086338,0.004201903835152215,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_move_speed_kmh,0.11694587354107688,0.0026466756596739537,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_move_dir_cos,0.1111967915546119,0.0038254739614867186,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_pressure_change_rate,0.09674016347486283,0.0016237540523570692,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_pressure,0.07521668070188087,0.002175011182453582,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,pressure_deficit,0.07391177012688478,0.0024912458858448736,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_wind,0.06249889081115643,0.0019163061677962103,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,coast_influence_exp,0.04641288822185726,0.0007644478273300066,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,month_sin,0.04461390206342773,0.0010168211319247324,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_coast_dist_km,0.03538909763327942,0.0004799835102466714,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_wind_change_rate,0.03153414191102215,0.0011732297144881072,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,hour_sin,0.023780883583069644,0.0012782729530163453,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,hour_cos,0.015687654627545233,0.00020452067344969892,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,is_weakening_pressure,0.009656614829983968,0.0004357014545008636,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,is_weakening_wind,0.004826582772971111,0.000349870242452042,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,is_intensifying_wind,0.0029634245519067903,0.0001767458031627167,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,is_intensifying_pressure,0.0022057157060996423,0.00010310565792877907,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,gpm_track_center_dist_km,0.0006652269365813868,9.843243849557357e-05,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,is_near_coast_200km,0.000531686822610944,5.003800253974825e-05,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,is_near_coast_100km,0.0004391061178654843,2.8237337411499467e-05,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,is_offshore_far_300km,0.0003906920940793368,3.545152348091442e-05,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_is_land,0.00024580869320508516,3.6728911679117675e-05,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,track_time_diff_h,7.492343956915226e-05,1.962494967382632e-05,0.7088692092075559,0.6733526845021819
rain_area_10_equiv_radius_km,is_inland_100km,3.2802120095354324e-05,2.086832568452846e-06,0.7088692092075559,0.6733526845021819
