target,feature,importance_mean,importance_std,train_r2,test_r2
rain_area_10_km2,intensity_index,0.40336007292653064,0.009080946747574077,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_move_dir_sin,0.27170333362812826,0.007378589748991577,0.6527465523523497,0.6126908428606703
rain_area_10_km2,month_cos,0.16202512150171092,0.005517077570463702,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_move_dir_cos,0.1314557341794348,0.004734373098427428,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_move_speed_kmh,0.11539263328532043,0.0029512744158826385,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_signed_coast_dist_km,0.0949788425130935,0.002197292722215935,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_pressure,0.08820133289899522,0.003114138033592063,0.6527465523523497,0.6126908428606703
rain_area_10_km2,pressure_deficit,0.08466923476182323,0.0034031871240809692,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_wind_change_rate,0.051952874948343296,0.002760453082088999,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_pressure_change_rate,0.050795000985179674,0.0018953784026352841,0.6527465523523497,0.6126908428606703
rain_area_10_km2,coast_influence_exp,0.0489408980682546,0.0008421250199508871,0.6527465523523497,0.6126908428606703
rain_area_10_km2,month_sin,0.04039087817395198,0.0011726469870013522,0.6527465523523497,0.6126908428606703
rain_area_10_km2,hour_sin,0.03947215327104862,0.0022695507760327315,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_coast_dist_km,0.03877300922555511,0.0007327004073386826,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_wind,0.030353595998833437,0.0013629684379990851,0.6527465523523497,0.6126908428606703
rain_area_10_km2,hour_cos,0.01944202087551019,0.00041751056437178976,0.6527465523523497,0.6126908428606703
rain_area_10_km2,is_weakening_pressure,0.017286734330764365,0.0012094536558122089,0.6527465523523497,0.6126908428606703
rain_area_10_km2,is_intensifying_wind,0.006063855587921829,0.0002658051817479535,0.6527465523523497,0.6126908428606703
rain_area_10_km2,is_weakening_wind,0.005078318925839431,0.000650070503873749,0.6527465523523497,0.6126908428606703
rain_area_10_km2,is_intensifying_pressure,0.0021678737387173077,0.00017326765544567078,0.6527465523523497,0.6126908428606703
rain_area_10_km2,gpm_track_center_dist_km,0.0011179306797257983,0.0001909263208183744,0.6527465523523497,0.6126908428606703
rain_area_10_km2,is_offshore_far_300km,0.0007129014453154503,3.2691073102759295e-05,0.6527465523523497,0.6126908428606703
rain_area_10_km2,is_near_coast_100km,0.0005749416680623454,3.3580661956543054e-05,0.6527465523523497,0.6126908428606703
rain_area_10_km2,is_near_coast_200km,0.0005042267989630256,3.513610548189772e-05,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_time_diff_h,0.00026246686182369584,5.3552170448146914e-05,0.6527465523523497,0.6126908428606703
rain_area_10_km2,track_is_land,0.00018244619804183015,2.946148733982721e-05,0.6527465523523497,0.6126908428606703
rain_area_10_km2,is_inland_100km,5.124310254197573e-05,9.192232499443972e-06,0.6527465523523497,0.6126908428606703
