table_name,path,column,exists,field_class,banned_in_target_input,action
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,track_move_dir_cos,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,year,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,month,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,day,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,hour,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,hour_sin,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,hour_cos,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,month_sin,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,month_cos,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,is_near_coast_100km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,is_near_coast_200km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,is_offshore_far_300km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,is_inland_100km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,coast_influence_exp,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,wind_z,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,pressure_deficit,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,pressure_deficit_z,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,intensity_index,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,is_intensifying_wind,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,is_weakening_wind,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,is_intensifying_pressure,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,is_weakening_pressure,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,rain_area_10_km2,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,rain_area_10_equiv_radius_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,rain_area_20_km2,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,rain_area_20_equiv_radius_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,centroid_relative_to_motion_deg,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,centroid_relative_to_motion_sin,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,centroid_relative_to_motion_cos,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,centroid_in_front,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp,data/processed/gpm_track_model_features_interp.csv,interp_center_error_ok,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,time,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,time_end,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,center_lon,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,center_lat,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,bbox_lon_min,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,bbox_lon_max,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,bbox_lat_min,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,bbox_lat_max,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,source_file,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,valid_count,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_valid_ratio,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_mean,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_std,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_max,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_p50,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_p90,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_p95,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_p99,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_halfhour_mean_mm,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_halfhour_sum_mm_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_area_0p1_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_area_1_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_area_5_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_area_10_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_area_20_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_area_50_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_centroid_lon,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_centroid_lat,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,centroid_offset_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,centroid_offset_dir_deg,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,r50_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,r80_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,r90_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,asym_EW,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,asym_NS,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,quad_NE_ratio,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,quad_SE_ratio,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,quad_SW_ratio,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,quad_NW_ratio,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,major_axis_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,minor_axis_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,anisotropy,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,orientation_deg,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_gini,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_entropy_norm,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,gpm_event_uid,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_event_uid,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_lat,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_lon_180,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_pressure,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_wind,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_coast_dist_km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_signed_coast_dist_km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_wind_change_rate,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_pressure_change_rate,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_source_file,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_typhoon_id,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_storm_seq,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_typhoon_code,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_record_count,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_typhoon_name,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_intensity,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_is_land,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_is_land_interp,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,interp_center_error_km,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,outside_track_time_range,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,interp_match_status,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_dt_h_interp,True,target_available_input_review,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_move_distance_km_interp,True,target_available_input_review,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_move_speed_kmh_interp,True,target_available_input_review,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_move_dir_deg_interp,True,target_available_input_review,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_wind_change_rate_interp,True,target_available_input_review,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_pressure_change_rate_interp,True,target_available_input_review,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_move_speed_kmh,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_move_dir_deg,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_dt_h,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_move_distance_km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_move_dir_sin,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,track_move_dir_cos,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,year,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,month,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,day,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,hour,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,hour_sin,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,hour_cos,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,month_sin,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,month_cos,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,is_near_coast_100km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,is_near_coast_200km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,is_offshore_far_300km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,is_inland_100km,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,coast_influence_exp,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,wind_z,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,pressure_deficit,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,pressure_deficit_z,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,intensity_index,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,is_intensifying_wind,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,is_weakening_wind,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,is_intensifying_pressure,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,is_weakening_pressure,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_area_10_km2,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_area_10_equiv_radius_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_area_20_km2,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rain_area_20_equiv_radius_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,centroid_relative_to_motion_deg,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,centroid_relative_to_motion_sin,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,centroid_relative_to_motion_cos,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,centroid_in_front,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,interp_center_error_ok,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,landfrac_200km,True,review_unknown,False,manual_review_before_model_use
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,landfrac_500km,True,review_unknown,False,manual_review_before_model_use
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,terrain_mean_300km,True,review_unknown,False,manual_review_before_model_use
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,terrain_max_300km,True,review_unknown,False,manual_review_before_model_use
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,terrain_std_300km,True,review_unknown,False,manual_review_before_model_use
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband_width_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband_length_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband_aspect_ratio,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband_width10_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband_length10_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband_aspect_ratio10,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband_valid_grid_count,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband_weight_sum,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband10_valid_grid_count,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband10_weight_sum,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband_width_status,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features_interp_env,data/processed/env_added/gpm_track_model_features_interp_env.csv,rainband_width_tif_path_exists,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,time,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,time_end,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,center_lon,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,center_lat,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,bbox_lon_min,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,bbox_lon_max,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,bbox_lat_min,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,bbox_lat_max,True,target_available_input,False,keep_as_candidate_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,source_file,True,metadata_or_index,False,keep_as_metadata_only
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,valid_count,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_valid_ratio,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_mean,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_std,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_max,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_p50,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_p90,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_p95,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_p99,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_halfhour_mean_mm,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_halfhour_sum_mm_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_area_0p1_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_area_1_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_area_5_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_area_10_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_area_20_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_area_50_grid,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_centroid_lon,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,rain_centroid_lat,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,centroid_offset_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,centroid_offset_dir_deg,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,r50_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,r80_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,r90_km,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,asym_EW,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,asym_NS,True,historical_output_or_calibration,True,drop_from_target_input
historical_gpm_track_model_features,data/processed/gpm_track_model_features.csv,quad_NE_ratio,True,historical_output_or_calibration,True,drop_from_target_input
