event_uid,source_file,typhoon_id,storm_seq,typhoon_code,record_count,typhoon_name,time,intensity,lat,lon,lon_180,pressure,wind,dt_h,move_distance_km,move_speed_kmh,move_dir_deg,wind_change_rate,pressure_change_rate
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-04 12:00:00,4,28.9,130.8,130.8,965,38,6.0,36.730031530442986,6.121671921740497,307.33492660695794,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-04 18:00:00,4,29.2,130.4,130.4,965,38,6.0,51.23111354863628,8.538518924772713,310.72428023518137,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-05 00:00:00,4,29.6,130.2,130.2,965,38,6.0,48.51467806433008,8.085779677388347,336.5107529199672,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-05 06:00:00,4,29.8,130.1,130.1,965,38,6.0,24.245897956382684,4.040982992730448,336.54869125307334,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-05 12:00:00,4,30.0,130.1,130.1,965,38,6.0,22.238985328911667,3.706497554818611,0.0,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-05 18:00:00,4,30.3,130.5,130.5,975,33,6.0,50.91173841672856,8.485289736121427,48.96330770804616,-0.8333333333333334,1.6666666666666667
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-06 00:00:00,4,30.7,130.9,130.9,975,33,6.0,58.71088553973689,9.785147589956148,40.64781018276312,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-06 06:00:00,4,31.1,131.4,131.4,975,33,6.0,65.22385661442677,10.870642769071127,46.87751304733166,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-06 12:00:00,4,31.7,132.2,132.2,975,33,6.0,101.07491956237307,16.845819927062177,48.486980781423824,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-06 18:00:00,4,32.5,132.9,132.9,975,33,6.0,110.72792400346322,18.454654000577204,36.36158189789779,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-07 00:00:00,4,33.2,133.8,133.8,975,33,6.0,114.57091914181026,19.095153190301712,46.9624373306612,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-07 06:00:00,3,34.0,135.0,135.0,980,30,6.0,142.3539284338238,23.725654738970633,50.99556381081527,-0.5,0.8333333333333334
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-07 12:00:00,3,35.1,136.3,136.3,982,28,6.0,170.68846772050426,28.44807795341738,43.860244242648776,-0.3333333333333333,0.3333333333333333
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-07 18:00:00,2,35.9,136.9,136.9,985,23,6.0,104.22659032511783,17.371098387519638,31.233905072171126,-0.8333333333333334,0.5
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-08 00:00:00,2,36.8,137.7,137.7,990,18,6.0,123.0770218418396,20.51283697363993,35.36330163381223,-0.8333333333333334,0.8333333333333334
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-08 06:00:00,9,37.7,138.2,138.2,990,18,6.0,109.42369070327386,18.237281783878977,23.705156194160907,0.0,0.0
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-08 12:00:00,9,38.5,138.6,138.6,992,15,6.0,95.59388100597775,15.932313500996292,21.354853175063454,-0.5,0.3333333333333333
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-08 18:00:00,9,38.9,138.9,138.9,994,13,6.0,51.53686873156588,8.589478121927646,30.247732525601634,-0.3333333333333333,0.3333333333333333
CH2017_0006,CH2017BST.txt,1705,0006,1705,82,NORU,2017-08-09 00:00:00,9,39.3,139.3,139.3,994,13,6.0,56.30004168274813,9.383340280458022,37.687155225102515,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-20 00:00:00,0,22.9,177.8,177.8,1010,10,,,,,,
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-20 06:00:00,1,23.2,177.5,177.5,1008,13,6.0,45.33192103645028,7.555320172741713,317.43950268306,0.5,-0.3333333333333333
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-20 12:00:00,1,23.8,177.4,177.4,1008,13,6.0,67.49173640388857,11.248622733981428,351.3298708323314,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-20 18:00:00,1,24.6,177.2,177.2,1006,15,6.0,91.23932670141961,15.206554450236602,347.1953614886068,0.3333333333333333,-0.3333333333333333
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-21 00:00:00,1,25.4,177.1,177.1,1006,15,6.0,89.52494878440321,14.920824797400535,353.5576833511868,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-21 06:00:00,2,26.5,177.0,177.0,1004,18,6.0,122.72236793600098,20.453727989333498,355.3486519930298,0.5,-0.3333333333333333
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-21 12:00:00,2,28.2,176.3,176.3,1004,18,6.0,201.27580936617636,33.54596822769606,340.0706111803846,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-21 18:00:00,2,30.2,175.2,175.2,1004,18,6.0,246.68797778786606,41.114662964644346,334.6205533800507,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-22 00:00:00,2,30.5,172.1,172.1,1004,18,6.0,299.31897449546534,49.886495749244226,277.18035141121607,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-22 06:00:00,2,30.2,170.7,170.7,1004,18,6.0,138.4173409544114,23.069556825735233,256.4089836661873,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-22 12:00:00,2,30.1,169.4,169.4,1000,20,6.0,125.49017495424168,20.91502915904028,265.24317087109176,0.3333333333333333,-0.6666666666666666
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-22 18:00:00,2,30.3,168.3,168.3,1000,20,6.0,108.02665550129556,18.00444258354926,282.15643289519244,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-23 00:00:00,2,30.5,167.2,167.2,1000,20,6.0,107.81586211490746,17.969310352484577,282.18165604186044,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-23 06:00:00,2,30.7,166.4,166.4,1000,20,6.0,79.73212756762182,13.28868792793697,286.3991465115755,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-23 12:00:00,2,31.1,165.2,165.2,1000,20,6.0,122.82975306785166,20.47162551130861,291.53709345335994,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-23 18:00:00,2,31.5,164.4,164.4,1000,20,6.0,88.06595225890764,14.67765870981794,300.54206179423994,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-24 00:00:00,2,31.9,163.4,163.4,992,23,6.0,104.53909081652559,17.423181802754264,295.44221321222443,0.5,-1.3333333333333333
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-24 06:00:00,2,32.6,161.7,161.7,992,23,6.0,177.80722200913218,29.63453700152203,296.41215609283415,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-24 12:00:00,2,33.0,160.0,160.0,992,23,6.0,164.99893330184963,27.499822216974938,286.0975248068952,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-24 18:00:00,2,33.2,158.3,158.3,995,20,6.0,159.90719265657933,26.651198776096553,278.4578180671705,-0.5,0.5
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-25 00:00:00,2,33.1,156.4,156.4,998,18,6.0,177.23107217350935,29.538512028918223,266.9227995063198,-0.3333333333333333,0.5
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-25 06:00:00,2,32.8,155.0,155.0,998,18,6.0,134.82293874600518,22.470489791000862,256.0564344880853,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-25 12:00:00,1,32.4,153.7,153.7,1000,15,6.0,129.6463810311763,21.607730171862716,250.2871281835869,-0.5,0.3333333333333333
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-25 18:00:00,1,32.0,152.3,152.3,1000,15,6.0,139.0342039974084,23.172367332901402,251.7168467605321,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-26 00:00:00,1,31.7,151.1,151.1,1002,13,6.0,118.14928273441,19.691547122401666,253.91731114232,-0.3333333333333333,0.3333333333333333
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-26 06:00:00,1,31.2,149.8,149.8,1002,13,6.0,135.27010297412147,22.545017162353577,246.07207025711108,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-26 12:00:00,0,30.2,148.6,148.6,1004,10,6.0,159.7725375949566,26.628756265826098,226.20505794802804,-0.5,0.3333333333333333
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-26 18:00:00,0,29.2,147.7,147.7,1004,10,6.0,141.13996310842495,23.523327184737493,218.24106385133143,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-27 00:00:00,0,28.1,147.3,147.3,1004,10,6.0,128.39099641361338,21.398499402268897,197.79485619598606,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-27 06:00:00,0,26.8,147.5,147.5,1004,10,6.0,145.89425482443286,24.315709137405477,172.17947634784105,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-27 12:00:00,0,26.0,148.3,148.3,1004,10,6.0,119.42229302214025,19.90371550369004,137.97026743588674,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-27 18:00:00,0,26.3,149.1,149.1,1004,10,6.0,86.53830412768635,14.423050687947724,67.15081280553272,0.0,0.0
CH2017_0007,CH2017BST.txt,1706,0007,1706,33,KULAP,2017-07-28 00:00:00,0,27.0,149.2,149.2,1004,10,6.0,78.46832643416195,13.078054405693658,7.253801089505714,0.0,0.0
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-21 06:00:00,1,18.7,124.2,124.2,1002,13,,,,,,
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-21 12:00:00,1,19.3,123.1,123.1,1002,13,6.0,133.51402157488616,22.252336929147692,300.15815464427465,0.0,0.0
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-21 18:00:00,1,20.0,121.9,121.9,1002,13,6.0,147.8155657233771,24.63592762056285,301.9749488886272,0.0,0.0
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-22 00:00:00,1,20.7,120.7,120.7,1000,15,6.0,147.34183251609065,24.556972086015108,302.096003046982,0.3333333333333333,-0.3333333333333333
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-22 03:00:00,1,21.0,119.9,119.9,1000,15,3.0,89.57379321134856,29.85793107044952,292.00650749231886,0.0,0.0
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-22 06:00:00,1,21.3,119.1,119.1,1000,15,3.0,89.4189010732095,29.8063003577365,292.0482930847076,0.0,0.0
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-22 09:00:00,2,21.5,118.5,118.5,998,18,3.0,65.97810102630697,21.992700342102324,289.8074934368123,1.0,-0.6666666666666666
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-22 12:00:00,2,21.6,117.7,117.7,998,18,3.0,83.48143856613075,27.82714618871025,277.8011785562695,0.0,0.0
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-22 15:00:00,2,21.7,116.9,116.9,998,18,3.0,83.42479335283994,27.80826445094665,277.80705598288137,0.0,0.0
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-22 18:00:00,2,21.8,116.2,116.2,998,18,3.0,73.1452905705913,24.381763523530434,278.8735429863293,0.0,0.0
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-22 21:00:00,2,22.0,115.5,115.5,998,18,3.0,75.56592298697171,25.188640995657238,287.2458274508547,0.0,0.0
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-23 00:00:00,2,22.3,114.8,114.8,995,20,3.0,79.4357238827511,26.4785746275837,294.9626004081316,0.6666666666666666,-1.0
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-23 06:00:00,1,22.7,113.3,113.3,1000,15,6.0,160.38561522103888,26.730935870173145,286.3862708938812,-0.8333333333333334,0.8333333333333334
CH2017_0008,CH2017BST.txt,1707,0008,1707,14,ROKE,2017-07-23 12:00:00,1,22.6,111.1,111.1,1004,13,6.0,226.03328972123003,37.67221495353834,267.6042783715571,-0.3333333333333333,0.6666666666666666
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-21 00:00:00,1,17.5,114.5,114.5,1004,13,,,,,,
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-21 06:00:00,1,17.8,113.7,113.7,1004,13,6.0,91.09582387193662,15.182637311989437,291.6018017982363,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-21 12:00:00,1,17.9,113.1,113.1,1004,13,6.0,64.47145194017736,10.74524199002956,280.02341530815875,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-21 18:00:00,1,17.9,112.7,112.7,1004,13,6.0,42.32497985406009,7.054163309010015,270.0614715496449,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-22 00:00:00,1,17.8,112.3,112.3,1004,13,6.0,43.77276644720027,7.295461074533378,255.34539340857998,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-22 06:00:00,1,17.7,112.0,112.0,1000,15,6.0,33.660148640971656,5.610024773495276,250.75600512552393,0.3333333333333333,-0.6666666666666666
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-22 12:00:00,2,17.7,111.7,111.7,998,18,6.0,31.779333701900637,5.296555616983439,270.04560505369875,0.5,-0.3333333333333333
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-22 18:00:00,2,17.7,111.5,111.5,998,18,6.0,21.186223710759997,3.5310372851266663,270.0304033341101,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-23 00:00:00,2,17.6,111.4,111.4,998,18,6.0,15.359672317822763,2.5599453863037938,223.63437432635615,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-23 06:00:00,2,17.5,111.4,111.4,998,18,6.0,11.11949266445603,1.8532487774093385,180.0,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-23 12:00:00,2,17.4,111.4,111.4,998,18,6.0,11.11949266445603,1.8532487774093385,180.0,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-23 18:00:00,2,17.2,111.4,111.4,998,18,6.0,22.238985328911667,3.706497554818611,180.0,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-24 00:00:00,2,17.1,111.2,111.2,998,18,6.0,23.983575639311695,3.997262606551949,242.40795898077317,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-24 06:00:00,2,17.0,110.9,110.9,998,18,6.0,33.77520447761089,5.629200746268482,250.8225534600669,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-24 12:00:00,2,16.9,110.3,110.3,995,20,6.0,64.78016865391906,10.796694775653178,260.2038104815315,0.3333333333333333,-0.5
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-24 18:00:00,2,17.0,109.6,109.6,995,20,6.0,75.28088620321289,12.546814367202147,278.59597905654897,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-25 00:00:00,2,17.2,108.7,108.7,995,20,6.0,98.20251901530585,16.367086502550976,283.22080703822854,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-25 06:00:00,2,17.1,107.3,107.3,995,20,6.0,149.165745813795,24.860957635632502,265.9315904259872,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-25 12:00:00,2,16.8,106.0,106.0,998,18,6.0,142.24044519297368,23.706740865495615,256.6266921732811,-0.3333333333333333,0.5
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-25 18:00:00,1,16.3,104.9,104.9,998,15,6.0,129.76062645494665,21.62677107582444,244.78756525975112,-0.5,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-26 00:00:00,1,16.1,104.2,104.2,998,15,6.0,77.98398595405153,12.997330992341922,253.52863400960752,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-26 06:00:00,1,16.1,103.7,103.7,998,15,6.0,53.41687074909725,8.902811791516209,270.06932906946605,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-26 12:00:00,1,16.1,103.3,103.3,998,15,6.0,42.733500353372285,7.122250058895381,270.05546313860395,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-26 18:00:00,1,16.2,103.0,103.0,998,15,6.0,33.91659286741795,5.652765477902991,289.17989554131,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-27 00:00:00,1,16.5,103.1,103.1,998,15,6.0,35.023317820204625,5.8372196367007705,17.72299642186016,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-27 06:00:00,1,16.7,103.5,103.5,998,15,6.0,48.07697630381891,8.012829383969818,62.38989401806947,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-27 12:00:00,1,16.9,103.8,103.8,1000,13,6.0,38.91525903088073,6.485876505146789,55.103795403186496,-0.3333333333333333,0.3333333333333333
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-27 18:00:00,1,17.1,104.2,104.2,1000,13,6.0,47.997424331915184,7.999570721985864,62.33900000883136,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-28 00:00:00,0,17.4,104.1,104.1,1002,10,6.0,35.00797114005507,5.834661856675845,342.35645117736937,-0.5,0.3333333333333333
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-28 06:00:00,0,17.6,104.0,104.0,1002,10,6.0,24.638082966375514,4.106347161062586,334.5204824496167,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-28 12:00:00,0,17.6,103.8,103.8,1002,10,6.0,21.197992292746974,3.532998715457829,270.03023701697043,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-28 18:00:00,0,17.7,103.6,103.6,1004,10,6.0,23.932169815066533,3.9886949691777556,297.71626600767087,0.0,0.3333333333333333
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-29 00:00:00,0,17.8,103.7,103.7,1004,10,6.0,15.355602430257063,2.5592670717095105,43.58803271930475,0.0,0.0
CH2017_0009,CH2017BST.txt,1708,0009,1708,34,SONCA,2017-07-29 06:00:00,0,17.9,103.8,103.8,1004,10,6.0,15.351511489982299,2.5585852483303833,43.571915677610946,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-25 00:00:00,1,12.7,128.9,128.9,1002,13,,,,,,
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-25 06:00:00,1,13.3,128.5,128.5,1002,13,6.0,79.5569886237273,13.25949810395455,327.03781590368817,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-25 12:00:00,1,14.0,128.4,128.4,1002,13,6.0,78.58287528827536,13.097145881379227,352.10833498761525,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-25 18:00:00,1,14.7,128.3,128.3,1002,13,6.0,78.578362870518,13.096393811753002,352.13266386113145,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-26 00:00:00,1,15.4,128.1,128.1,1000,15,6.0,80.74485740135087,13.457476233558479,344.6009250514969,0.3333333333333333,-0.3333333333333333
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-26 06:00:00,2,16.1,127.9,127.9,998,18,6.0,80.72569637769291,13.454282729615485,344.65146862518225,0.5,-0.3333333333333333
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-26 12:00:00,2,16.6,127.8,127.8,995,20,6.0,56.612031258346065,9.435338543057677,349.15037652512507,0.3333333333333333,-0.5
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-26 18:00:00,2,17.1,127.7,127.7,992,23,6.0,56.606812911232204,9.4344688185387,349.17835123276393,0.5,-0.5
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-27 00:00:00,3,17.5,127.6,127.6,990,25,6.0,45.72743609770692,7.62123934961782,346.5900858503775,0.3333333333333333,-0.3333333333333333
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-27 06:00:00,3,18.0,127.4,127.4,990,25,6.0,59.495209541919614,9.915868256986602,339.17565172191405,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-27 12:00:00,3,18.7,127.1,127.1,985,28,6.0,84.02971577269304,14.004952628782172,337.91159243264565,0.5,-0.8333333333333334
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-27 18:00:00,3,19.4,126.4,126.4,985,28,6.0,107.10508132769743,17.850846887949572,316.7263800960096,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-28 00:00:00,3,20.0,125.5,125.5,980,30,6.0,115.44723685015148,19.241206141691915,305.4537897218513,0.3333333333333333,-0.8333333333333334
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-28 06:00:00,3,20.5,124.8,124.8,980,30,6.0,91.7809528416767,15.296825473612783,307.404302176439,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-28 12:00:00,4,21.0,124.3,124.3,975,33,6.0,76.11918579417295,12.686530965695491,317.0081098488929,0.5,-0.8333333333333334
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-28 15:00:00,4,21.4,123.9,123.9,970,35,3.0,60.810057739252755,20.270019246417586,317.0780142321749,0.6666666666666666,-1.6666666666666667
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-28 18:00:00,4,21.7,123.6,123.6,965,38,3.0,45.55695869416313,15.185652898054377,317.12918238182976,1.0,-1.6666666666666667
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-28 21:00:00,4,22.1,123.4,123.4,960,40,3.0,49.031162020614964,16.34372067353832,335.1497923534468,0.6666666666666666,-1.6666666666666667
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-29 00:00:00,4,22.5,123.3,123.3,960,40,3.0,45.652265459906545,15.217421819968848,346.99532540916226,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-29 03:00:00,4,22.9,123.1,123.1,960,40,3.0,48.98169271988908,16.327230906629694,335.2761108813133,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-29 06:00:00,4,23.4,122.8,122.8,960,40,3.0,63.49697020010879,21.165656733369598,331.17387744042367,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-29 09:00:00,4,23.9,122.5,122.5,960,40,3.0,63.44120322360482,21.147067741201607,331.26650233941547,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-29 12:00:00,4,24.7,121.8,121.8,965,38,3.0,113.77854225660217,37.92618075220072,321.57187532974626,-0.6666666666666666,1.6666666666666667
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-29 15:00:00,4,24.7,120.8,120.8,975,33,3.0,101.02127626114482,33.67375875371494,270.20893791463163,-1.6666666666666667,3.3333333333333335
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-29 18:00:00,4,25.1,120.3,120.3,975,33,3.0,67.24127435499909,22.413758118333032,311.5168601905432,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-29 21:00:00,4,25.4,119.8,119.8,975,33,3.0,60.34399837224655,20.114666124082184,303.6660571892372,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-30 00:00:00,3,25.7,119.3,119.3,982,28,3.0,60.239984494463414,20.079994831487806,303.73289226549934,-1.6666666666666667,2.3333333333333335
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-30 06:00:00,1,26.1,118.1,118.1,990,15,6.0,128.00645963315077,21.33440993885846,290.5936800560642,-2.1666666666666665,1.3333333333333333
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-30 12:00:00,1,25.8,117.5,117.5,992,13,6.0,68.64112544512304,11.440187574187172,241.0546451315941,-0.3333333333333333,0.3333333333333333
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-30 18:00:00,1,25.4,116.9,116.9,992,13,6.0,74.82238600802069,12.470397668003448,233.65680422020648,0.0,0.0
CH2017_0010,CH2017BST.txt,1709,0010,1709,31,NESAT,2017-07-31 00:00:00,0,24.8,116.6,116.6,994,10,6.0,73.2371849015466,12.2061974835911,204.4240543394211,-0.5,0.3333333333333333
CH2017_0011,CH2017BST.txt,1710,0011,1710,33,HAITANG,2017-07-27 12:00:00,1,19.2,117.9,117.9,1000,13,,,,,,
CH2017_0011,CH2017BST.txt,1710,0011,1710,33,HAITANG,2017-07-27 18:00:00,1,19.4,117.3,117.3,1000,13,6.0,66.77928123760861,11.129880206268103,289.5512759738767,0.0,0.0
CH2017_0011,CH2017BST.txt,1710,0011,1710,33,HAITANG,2017-07-28 00:00:00,1,19.5,116.7,116.7,998,15,6.0,63.88468667978166,10.64744777996361,280.12350769541706,0.3333333333333333,-0.3333333333333333
