event_uid,source_file,typhoon_id,storm_seq,typhoon_code,record_count,typhoon_name,time,intensity,lat,lon,lon_180,pressure,wind,dt_h,move_distance_km,move_speed_kmh,move_dir_deg,wind_change_rate,pressure_change_rate,is_land,coast_dist_km,signed_coast_dist_km
CH2014_0001,CH2014BST.txt,0,1,1401,10,LINGLING,2014-01-17 06:00:00,1,9.8,127.9,127.9,1006,13,,,,,,,0,191.4488498449791,191.4488498449791
CH2014_0001,CH2014BST.txt,0,1,1401,10,LINGLING,2014-01-17 12:00:00,1,9.7,127.6,127.6,1006,13,6.0,34.70615031794466,5.784358386324111,251.33895421837408,0.0,0.0,0,158.4681770619118,158.4681770619118
CH2014_0001,CH2014BST.txt,0,1,1401,10,LINGLING,2014-01-17 18:00:00,1,9.6,127.4,127.4,1006,13,6.0,24.58288404983605,4.097147341639341,243.12373760366617,0.0,0.0,0,135.41076167323317,135.41076167323317
CH2014_0001,CH2014BST.txt,0,1,1401,10,LINGLING,2014-01-18 00:00:00,1,9.4,127.5,127.5,1002,15,6.0,24.79611513499055,4.132685855831759,153.7418512891012,0.3333333333333333,-0.6666666666666666,0,141.18445715789002,141.18445715789002
CH2014_0001,CH2014BST.txt,0,1,1401,10,LINGLING,2014-01-18 06:00:00,2,9.1,127.8,127.8,1000,18,6.0,46.87025667526437,7.811709445877395,135.35074956782023,0.5,-0.3333333333333333,0,164.28810277276338,164.28810277276338
CH2014_0001,CH2014BST.txt,0,1,1401,10,LINGLING,2014-01-18 12:00:00,2,8.6,128.0,128.0,1000,18,6.0,59.78244670012021,9.963741116686702,158.41872800389797,0.0,0.0,0,176.08635301783454,176.08635301783454
CH2014_0001,CH2014BST.txt,0,1,1401,10,LINGLING,2014-01-18 18:00:00,2,8.0,128.1,128.1,1000,18,6.0,67.61817501380132,11.269695835633554,170.6277610435618,0.0,0.0,0,171.8056129920307,171.8056129920307
CH2014_0001,CH2014BST.txt,0,1,1401,10,LINGLING,2014-01-19 00:00:00,2,7.5,128.1,128.1,1000,18,6.0,55.59746332227937,9.266243887046562,180.0,0.0,0.0,0,166.06162747822816,166.06162747822816
CH2014_0001,CH2014BST.txt,0,1,1401,10,LINGLING,2014-01-19 06:00:00,1,7.2,128.1,128.1,1002,15,6.0,33.3584779933676,5.559746332227934,180.0,-0.5,0.3333333333333333,0,165.2355329504556,165.2355329504556
CH2014_0001,CH2014BST.txt,0,1,1401,10,LINGLING,2014-01-19 12:00:00,1,6.9,128.1,128.1,1006,13,6.0,33.3584779933676,5.559746332227934,180.0,-0.3333333333333333,0.6666666666666666,0,170.33917874211073,170.33917874211073
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-29 00:00:00,1,9.9,143.2,143.2,1004,13,,,,,,,0,297.25396193985864,297.25396193985864
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-29 06:00:00,1,9.7,141.8,141.8,1004,13,6.0,155.00474878898862,25.83412479816477,261.8707119708818,0.0,0.0,0,141.2879300933316,141.2879300933316
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-29 12:00:00,1,9.3,140.6,140.6,1004,13,6.0,138.91650373687258,23.152750622812096,251.42607666942712,0.0,0.0,0,52.90171466243127,52.90171466243127
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-29 18:00:00,1,8.8,139.4,139.4,1004,13,6.0,143.0210770534964,23.836846175582735,247.21939466829664,0.0,0.0,0,155.99496904327344,155.99496904327344
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-30 00:00:00,1,8.6,137.8,137.8,1004,13,6.0,177.26512260371027,29.544187100618377,262.91439885202726,0.0,0.0,0,96.27051571991635,96.27051571991635
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-30 06:00:00,1,8.2,136.3,136.3,1002,15,6.0,170.89224910996802,28.482041518328003,255.02443085722345,0.3333333333333333,-0.3333333333333333,0,175.56210175377157,175.56210175377157
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-30 12:00:00,1,8.6,134.5,134.5,1002,15,6.0,202.93723903136964,33.82287317189494,282.79076652890427,0.0,0.0,0,61.25770963991899,61.25770963991899
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-30 18:00:00,1,9.0,132.8,132.8,1002,15,6.0,192.0276625711371,32.00461042852285,283.521662787139,0.0,0.0,0,235.00417015082732,235.00417015082732
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-31 00:00:00,2,9.5,130.5,130.5,1000,18,6.0,258.4717131061903,43.07861885103171,282.6046023594141,0.5,-0.3333333333333333,0,468.19499970840195,468.19499970840195
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-31 06:00:00,2,10.0,128.1,128.1,998,20,6.0,268.82383398230996,44.803972330384994,282.1373661729655,0.3333333333333333,-0.3333333333333333,0,214.88661522956764,214.88661522956764
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-31 12:00:00,2,10.0,126.3,126.3,995,23,6.0,197.10988209537257,32.85164701589542,270.15629582727695,0.5,-0.5,0,19.919136879790642,19.919136879790642
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-01-31 18:00:00,2,10.5,123.8,123.8,995,23,6.0,279.1419686651715,46.52366144419525,281.7091746130829,0.0,0.0,1,8.327390322752786,-8.327390322752786
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-02-01 00:00:00,2,10.8,121.8,121.8,1000,18,6.0,221.08949906864717,36.84824984477453,278.86198154848717,-0.8333333333333334,0.8333333333333334,0,15.491706663383177,15.491706663383177
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-02-01 06:00:00,1,11.2,120.2,120.2,1002,15,6.0,180.21738600628692,30.03623100104782,284.4400301800065,-0.5,0.3333333333333333,0,45.030487290797964,45.030487290797964
CH2014_0002,CH2014BST.txt,0,2,1402,15,KAJIKI,2014-02-01 12:00:00,0,11.3,118.1,118.1,1008,10,6.0,229.29178716509776,38.215297860849624,272.9841955545877,-0.8333333333333334,1.0,0,131.40142902355004,131.40142902355004
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-02-27 12:00:00,1,8.8,147.8,147.8,1002,13,,,,,,,0,209.01677965739034,209.01677965739034
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-02-27 18:00:00,1,8.6,148.0,148.0,1002,13,6.0,31.270252056651795,5.211708676108633,135.3163597410093,0.0,0.0,0,185.38492299502659,185.38492299502659
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-02-28 00:00:00,1,8.4,148.1,148.1,1000,15,6.0,24.809557549134187,4.134926258189031,153.67983148194605,0.3333333333333333,-0.3333333333333333,0,166.0933644214639,166.0933644214639
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-02-28 06:00:00,1,8.5,148.4,148.4,1000,15,6.0,34.81956574802017,5.803260958003361,71.35461794579408,0.0,0.0,0,141.19656175737452,141.19656175737452
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-02-28 12:00:00,2,8.7,148.7,148.7,998,18,6.0,39.78035236488959,6.630058727481598,55.98791782863475,0.5,-0.3333333333333333,0,108.198865568578,108.198865568578
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-02-28 18:00:00,2,8.8,149.1,149.1,998,18,6.0,45.34480830319851,7.557468050533085,75.77474878739542,0.0,0.0,0,66.94345862164424,66.94345862164424
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-01 00:00:00,2,8.5,149.5,149.5,998,18,6.0,55.193522264649694,9.198920377441617,127.15478590392333,0.0,0.0,0,20.57708555349843,20.57708555349843
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-01 06:00:00,2,8.7,149.7,149.7,998,18,6.0,31.274356202456215,5.21239270040937,44.66116649749483,0.0,0.0,0,9.560434862931873,9.560434862931873
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-01 12:00:00,2,9.0,150.0,150.0,994,20,6.0,46.895996818251966,7.815999469708661,44.633915009726536,0.3333333333333333,-0.6666666666666666,0,13.423478839466572,13.423478839466572
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-01 18:00:00,2,9.4,149.8,149.8,994,20,6.0,49.60058426867369,8.266764044778949,333.7464406926671,0.0,0.0,0,59.058831608067386,59.058831608067386
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-02 00:00:00,2,9.5,149.2,149.2,990,23,6.0,66.74430266436663,11.124050444061105,279.63926703431764,0.5,-0.6666666666666666,0,112.79476097478812,112.79476097478812
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-02 06:00:00,2,9.5,148.7,148.7,990,23,6.0,54.83497281692772,9.13916213615462,270.04126215619,0.0,0.0,0,147.35557857569663,147.35557857569663
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-02 12:00:00,2,9.9,149.3,149.3,990,23,6.0,79.39181045211235,13.231968408685391,55.87784783111175,0.0,0.0,0,138.09434678470566,138.09434678470566
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-02 18:00:00,2,10.3,149.3,149.3,990,23,6.0,44.47797065782353,7.412995109637255,0.0,0.0,0.0,0,174.4973512388169,174.4973512388169
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-03 00:00:00,3,11.0,149.5,149.5,985,25,6.0,80.8466870033804,13.474447833896733,15.665980793128256,0.3333333333333333,-0.8333333333333334,0,237.97638880669516,237.97638880669516
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-03 06:00:00,3,12.1,149.4,149.4,985,25,6.0,122.79861328411884,20.46643554735314,354.92013086473463,0.0,0.0,0,361.6621953593044,361.6621953593044
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-03 12:00:00,3,13.0,149.5,149.5,985,25,6.0,100.66228159338864,16.77704693223144,6.17909396122252,0.0,0.0,0,460.44926186481894,460.44926186481894
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-03 18:00:00,3,13.7,149.6,149.6,982,28,6.0,78.58474537252235,13.097457562087058,7.9017350373484305,0.5,-0.5,0,457.0439246312195,457.0439246312195
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-04 00:00:00,3,14.8,150.0,150.0,982,28,6.0,129.6887466946846,21.614791115780765,19.36599951072094,0.0,0.0,0,467.94414011496895,467.94414011496895
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-04 06:00:00,3,16.1,150.6,150.6,980,30,6.0,158.21103283000085,26.368505471666808,23.903093145071693,0.3333333333333333,-0.3333333333333333,0,538.2462480042908,538.2462480042908
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-04 12:00:00,4,17.5,151.3,151.3,975,33,6.0,172.58644709309348,28.764407848848915,25.47822480530573,0.5,-0.8333333333333334,0,604.6712981428047,604.6712981428047
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-04 18:00:00,4,18.8,151.7,151.7,970,35,6.0,150.60514454518892,25.100857424198153,16.236102801893765,0.3333333333333333,-0.8333333333333334,0,656.942282230754,656.942282230754
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-05 00:00:00,3,20.1,152.7,152.7,980,30,6.0,178.5731896660699,29.76219827767832,35.789371325532386,-0.8333333333333334,1.6666666666666667,0,522.7199404695571,522.7199404695571
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-05 06:00:00,3,21.2,153.3,153.3,984,28,6.0,137.3252111812575,22.887535196876247,26.93499770003564,-0.3333333333333333,0.6666666666666666,0,379.70037164930704,379.70037164930704
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-05 12:00:00,2,21.9,154.0,154.0,990,23,6.0,106.2991690686104,17.716528178101733,42.797786720611384,-0.8333333333333334,1.0,0,288.34656448393764,288.34656448393764
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-05 18:00:00,2,22.2,154.8,154.8,994,18,6.0,88.94185194645073,14.82364199107512,67.82224989345121,-0.8333333333333334,0.6666666666666666,0,268.23268859127046,268.23268859127046
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-06 00:00:00,9,23.0,155.9,155.9,998,15,6.0,143.7502945301781,23.958382421696353,51.55990505029291,-0.5,0.6666666666666666,0,264.2250494722365,264.2250494722365
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-06 06:00:00,9,23.5,157.5,157.5,998,15,6.0,172.65857042151774,28.77642840358629,70.9011380664947,0.0,0.0,0,402.87804441677605,402.87804441677605
CH2014_0003,CH2014BST.txt,0,3,1403,29,FAXAI,2014-03-06 12:00:00,9,23.5,158.8,158.8,1000,13,6.0,132.56370386873357,22.09395064478893,89.74080375360052,-0.3333333333333333,0.3333333333333333,0,544.5225186469114,544.5225186469114
CH2014_0004,CH2014BST.txt,0,4,0,10,NAMELESS,2014-03-22 00:00:00,1,9.5,126.9,126.9,1002,13,,,,,,,0,78.79595308953876,78.79595308953876
CH2014_0004,CH2014BST.txt,0,4,0,10,NAMELESS,2014-03-22 06:00:00,1,9.7,126.3,126.3,1000,15,6.0,69.4400762689041,11.573346044817349,288.7285937407113,0.3333333333333333,-0.3333333333333333,0,16.797199652679765,16.797199652679765
CH2014_0004,CH2014BST.txt,0,4,0,10,NAMELESS,2014-03-22 12:00:00,1,9.8,125.5,125.5,1002,13,6.0,88.37337490720928,14.728895817868214,277.2959651075417,-0.3333333333333333,0.3333333333333333,0,1.395480865177216,1.395480865177216
CH2014_0004,CH2014BST.txt,0,4,0,10,NAMELESS,2014-03-22 18:00:00,1,9.5,125.0,125.0,1002,13,6.0,64.16385406322969,10.693975677204948,238.71691193403703,0.0,0.0,0,40.75775947021246,40.75775947021246
CH2014_0004,CH2014BST.txt,0,4,0,10,NAMELESS,2014-03-23 00:00:00,0,9.4,124.3,124.3,1005,10,6.0,77.58112520430929,12.930187534051548,261.8171423073584,-0.5,0.5,0,23.303146030829996,23.303146030829996
CH2014_0004,CH2014BST.txt,0,4,0,10,NAMELESS,2014-03-23 06:00:00,0,9.5,123.5,123.5,1005,10,6.0,88.45043553200586,14.74173925533431,277.2875690942889,0.0,0.0,0,5.453366874729683,5.453366874729683
CH2014_0004,CH2014BST.txt,0,4,0,10,NAMELESS,2014-03-23 12:00:00,0,9.7,122.6,122.6,1005,10,6.0,101.14895329918906,16.858158883198175,282.7758071885633,0.0,0.0,1,16.228484769484098,-16.228484769484098
CH2014_0004,CH2014BST.txt,0,4,0,10,NAMELESS,2014-03-23 18:00:00,1,9.6,121.2,121.2,1002,13,6.0,153.8723150598717,25.645385843311953,265.9734974671323,0.5,-0.5,0,2.11296436799203,2.11296436799203
CH2014_0004,CH2014BST.txt,0,4,0,10,NAMELESS,2014-03-24 00:00:00,1,9.3,119.9,119.9,1002,13,6.0,146.44148759942718,24.40691459990453,256.94008477041,0.0,0.0,0,46.57769540038383,46.57769540038383
CH2014_0004,CH2014BST.txt,0,4,0,10,NAMELESS,2014-03-24 06:00:00,0,9.1,118.8,118.8,1005,10,6.0,122.77187749423904,20.46197958237317,259.65205560083257,-0.5,0.5,0,41.360748413896744,41.360748413896744
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-03 00:00:00,1,1.7,147.4,147.4,1004,13,,,,,,,0,407.1798816221771,407.1798816221771
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-03 06:00:00,1,1.8,146.5,146.5,1004,13,6.0,100.644884526388,16.774147421064665,276.35673859758236,0.0,0.0,0,419.1265236621074,419.1265236621074
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-03 12:00:00,1,2.0,146.0,146.0,1004,13,6.0,59.85189481390147,9.975315802316912,291.82043020349613,0.0,0.0,0,447.3177024223995,447.3177024223995
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-03 18:00:00,1,2.1,145.3,145.3,1004,13,6.0,78.57736119868649,13.096226866447749,278.1476587217606,0.0,0.0,0,476.92205814934897,476.92205814934897
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-04 00:00:00,1,2.6,144.6,144.6,1000,15,6.0,95.60003004532624,15.933338340887708,305.5744096761318,0.3333333333333333,-0.6666666666666666,0,516.0555668782678,516.0555668782678
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-04 06:00:00,1,3.2,144.1,144.1,1000,15,6.0,86.80028592906399,14.466714321510665,320.24287510922625,0.0,0.0,0,562.2811091007998,562.2811091007998
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-04 12:00:00,1,3.5,143.2,143.2,1000,15,6.0,105.32643786888148,17.554406311480246,288.4902890316065,0.0,0.0,0,579.6052672825675,579.6052672825675
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-04 18:00:00,1,3.9,141.9,141.9,1000,15,6.0,150.953201292693,25.1588668821155,287.17758465929785,0.0,0.0,0,631.8904835071021,631.8904835071021
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-05 00:00:00,2,4.1,140.6,140.6,998,18,6.0,145.90598274973777,24.31766379162296,278.8121571352601,0.5,-0.3333333333333333,0,635.173807368713,635.173807368713
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-05 06:00:00,2,4.7,139.6,139.6,998,18,6.0,129.39309791507355,21.56551631917893,301.0760202765298,0.0,0.0,0,555.5208094877554,555.5208094877554
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-05 12:00:00,2,5.0,138.6,138.6,998,18,6.0,115.70948752679342,19.284914587798905,286.79774894775767,0.0,0.0,0,498.7112875278742,498.7112875278742
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-05 18:00:00,2,5.3,137.8,137.8,998,18,6.0,94.66872777875231,15.77812129645872,290.66793554949504,0.0,0.0,0,425.3842099388198,425.3842099388198
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-06 00:00:00,2,6.0,137.0,137.0,998,18,6.0,117.87650747152357,19.64608457858726,311.36299281412727,0.0,0.0,0,308.51482416195836,308.51482416195836
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-06 06:00:00,2,6.4,135.9,135.9,998,18,6.0,129.47794667602773,21.579657779337953,290.1500932204465,0.0,0.0,0,181.36585100983655,181.36585100983655
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-06 12:00:00,2,6.9,135.1,135.1,998,18,6.0,104.39379401021122,17.398965668368536,302.22529610458935,0.0,0.0,0,76.9730780536866,76.9730780536866
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-06 18:00:00,2,7.0,134.4,134.4,998,18,6.0,78.06052716205572,13.01008786034262,278.23172027349636,0.0,0.0,0,13.559200371228822,13.559200371228822
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-07 00:00:00,2,7.0,133.3,133.3,998,18,6.0,121.40267848292078,20.233779747153463,270.06703016717705,0.0,0.0,0,93.58515922747688,93.58515922747688
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-07 06:00:00,2,6.5,132.2,132.2,998,18,6.0,133.58557925449605,22.26426320908267,245.4709534781863,0.0,0.0,0,133.17059139571768,133.17059139571768
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-07 12:00:00,2,6.4,131.7,131.7,998,18,6.0,56.353459861043945,9.39224331017399,258.6480527757361,0.0,0.0,0,135.00072324176415,135.00072324176415
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-07 18:00:00,2,6.7,131.4,131.4,998,18,6.0,47.022269730196065,7.837044955032677,315.20461775717007,0.0,0.0,0,180.3266671970125,180.3266671970125
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-08 00:00:00,2,7.1,130.9,130.9,998,18,6.0,70.88541112602552,11.81423518767092,308.89293162887213,0.0,0.0,0,248.39373223276036,248.39373223276036
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-08 06:00:00,2,7.6,130.4,130.4,998,18,6.0,78.30419093347473,13.050698488912454,315.26807463851014,0.0,0.0,0,326.74631966674934,326.74631966674934
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-08 12:00:00,2,8.0,130.0,130.0,998,18,6.0,62.6109711704752,10.435161861745868,315.2932536548259,0.0,0.0,0,381.6992018566242,381.6992018566242
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-08 18:00:00,2,8.1,130.2,130.2,998,18,6.0,24.66813065835243,4.111355109725404,63.193346699054814,0.0,0.0,0,385.0637167456039,385.0637167456039
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-09 00:00:00,2,8.2,130.3,130.3,998,18,6.0,15.646127363272656,2.607687893878776,44.702122151334834,0.0,0.0,0,388.03945403697895,388.03945403697895
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-09 06:00:00,2,8.2,130.3,130.3,998,18,6.0,0.0,0.0,0.0,0.0,0.0,0,388.03945403697895,388.03945403697895
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-09 12:00:00,1,8.3,130.4,130.4,1000,15,6.0,15.644180155748415,2.6073633592914027,44.69483104552694,-0.5,0.3333333333333333,0,391.6348204233996,391.6348204233996
CH2014_0005,CH2014BST.txt,0,5,1404,28,PEIPAH,2014-04-09 18:00:00,1,8.1,130.6,130.6,1004,13,6.0,31.2903069699288,5.2150511616548,135.2800851687058,-0.3333333333333333,0.6666666666666666,0,360.95978289786314,360.95978289786314
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-27 00:00:00,1,10.0,146.2,146.2,1002,13,,,,,,,0,403.70077320964117,403.70077320964117
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-27 06:00:00,1,10.8,146.5,146.5,1000,15,6.0,94.81384713144824,15.802307855241372,20.219071505142153,0.3333333333333333,-0.3333333333333333,0,341.02173191347157,341.02173191347157
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-27 12:00:00,1,11.5,146.7,146.7,1000,15,6.0,80.83677362460716,13.472795604101194,15.640081298103098,0.0,0.0,0,295.9088266290986,295.9088266290986
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-27 18:00:00,1,12.1,146.8,146.8,1000,15,6.0,67.59899053358333,11.266498422263888,9.25568226392744,0.0,0.0,0,264.32863285702086,264.32863285702086
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-28 00:00:00,2,12.5,146.9,146.9,998,18,6.0,45.785601193260895,7.630933532210149,13.715749791607664,0.5,-0.3333333333333333,0,249.80577327234292,249.80577327234292
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-28 06:00:00,2,13.2,147.1,147.1,995,20,6.0,80.79985230347138,13.466642050578564,15.543510795329835,0.3333333333333333,-0.5,0,230.3399623196081,230.3399623196081
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-28 12:00:00,2,14.0,147.5,147.5,990,23,6.0,98.90414562012285,16.484024270020473,25.87209282548588,0.5,-0.8333333333333334,0,231.7891909937991,231.7891909937991
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-28 18:00:00,3,14.7,147.5,147.5,988,25,6.0,77.83644865119103,12.972741441865171,0.0,0.3333333333333333,-0.3333333333333333,0,197.5344202986065,197.5344202986065
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-29 00:00:00,3,15.6,147.4,147.4,980,30,6.0,100.64932991249836,16.774888318749728,353.89146300279907,0.8333333333333334,-1.3333333333333333,0,179.74747241473364,179.74747241473364
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-29 06:00:00,3,16.4,147.3,147.3,980,30,6.0,89.59579450375486,14.932632417292476,353.1620441524828,0.0,0.0,0,169.9174529421013,169.9174529421013
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-29 12:00:00,3,17.1,147.4,147.4,980,30,6.0,78.56134305466811,13.093557175778018,7.775119564606086,0.0,0.0,0,172.13499261355437,172.13499261355437
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-29 18:00:00,3,18.1,147.4,147.4,985,28,6.0,111.19492664455872,18.532487774093124,0.0,-0.3333333333333333,0.8333333333333334,0,173.83638638700896,173.83638638700896
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-30 00:00:00,3,18.7,147.3,147.3,985,28,6.0,67.54609446991367,11.257682411652278,351.0290677181446,0.0,0.0,0,175.0246860703618,175.0246860703618
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-30 06:00:00,3,19.3,147.1,147.1,988,25,6.0,69.95210602095945,11.658684336826576,342.53902863563235,-0.5,0.5,0,166.62934297717322,166.62934297717322
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-30 12:00:00,2,19.8,146.9,146.9,990,23,6.0,59.416040461971726,9.90267341032862,339.3799545449389,-0.3333333333333333,0.3333333333333333,0,165.9340688525074,165.9340688525074
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-04-30 18:00:00,2,20.5,146.2,146.2,995,20,6.0,106.76135010807364,17.793558351345606,316.9282141707903,-0.5,0.8333333333333334,0,117.18687587750881,117.18687587750881
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-05-01 00:00:00,1,21.3,145.2,145.2,1000,15,6.0,136.76138820051338,22.793564700085565,310.7523132710031,-0.8333333333333334,0.8333333333333334,0,94.06901133419095,94.06901133419095
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-05-01 06:00:00,1,22.0,144.3,144.3,1000,15,6.0,121.28574532215931,20.214290887026554,310.08822499032885,0.0,0.0,0,185.7604004853549,185.7604004853549
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-05-01 12:00:00,1,22.8,143.6,143.6,1002,13,6.0,114.41919055637612,19.069865092729355,321.16071394556343,-0.3333333333333333,0.3333333333333333,0,292.893064393789,292.893064393789
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-05-01 18:00:00,1,23.6,143.8,143.8,1002,13,6.0,91.27413957322408,15.212356595537347,12.901719968760858,0.0,0.0,0,270.0346531681385,270.0346531681385
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-05-02 00:00:00,1,24.1,144.2,144.2,1004,13,6.0,68.8905800979505,11.481763349658417,36.11172943647,0.0,0.3333333333333333,0,304.1705317780576,304.1705317780576
CH2014_0006,CH2014BST.txt,0,6,1405,22,TAPAH,2014-05-02 06:00:00,9,24.9,145.0,145.0,1006,13,6.0,120.27176736685888,20.045294561143145,42.13579197741347,0.0,0.3333333333333333,0,379.0413000986403,379.0413000986403
CH2014_0007,CH2014BST.txt,0,7,1406,13,MITAG,2014-06-09 00:00:00,1,20.7,120.0,120.0,1000,13,,,,,,,0,167.90482349336037,167.90482349336037
